id,name,state_abbreviation,population_raw_value,cluster,cluster_label
38007,Billings County,ND,1034,3,Clinical & socioeconomic disadvantage
38009,Bottineau County,ND,6349,3,Clinical & socioeconomic disadvantage
38011,Bowman County,ND,2867,3,Clinical & socioeconomic disadvantage
38015,Burleigh County,ND,100012,3,Clinical & socioeconomic disadvantage
38017,Cass County,ND,196362,3,Clinical & socioeconomic disadvantage
38019,Cavalier County,ND,3596,3,Clinical & socioeconomic disadvantage
38021,Dickey County,ND,4900,3,Clinical & socioeconomic disadvantage
38031,Foster County,ND,3309,3,Clinical & socioeconomic disadvantage
38033,Golden Valley County,ND,1743,3,Clinical & socioeconomic disadvantage
38039,Griggs County,ND,2248,3,Clinical & socioeconomic disadvantage
38047,Logan County,ND,1869,3,Clinical & socioeconomic disadvantage
38051,McIntosh County,ND,2488,3,Clinical & socioeconomic disadvantage
38053,McKenzie County,ND,14252,3,Clinical & socioeconomic disadvantage
38055,McLean County,ND,9832,3,Clinical & socioeconomic disadvantage
38057,Mercer County,ND,8309,3,Clinical & socioeconomic disadvantage
38059,Morton County,ND,33895,3,Clinical & socioeconomic disadvantage
38061,Mountrail County,ND,9383,3,Clinical & socioeconomic disadvantage
38000,North Dakota,ND,783926,3,Clinical & socioeconomic disadvantage
38065,Oliver County,ND,1879,3,Clinical & socioeconomic disadvantage
38067,Pembina County,ND,6661,3,Clinical & socioeconomic disadvantage
38069,Pierce County,ND,3902,3,Clinical & socioeconomic disadvantage
38071,Ramsey County,ND,11463,3,Clinical & socioeconomic disadvantage
38073,Ransom County,ND,5603,3,Clinical & socioeconomic disadvantage
38077,Richland County,ND,16558,3,Clinical & socioeconomic disadvantage
38089,Stark County,ND,33001,3,Clinical & socioeconomic disadvantage
38091,Steele County,ND,1782,3,Clinical & socioeconomic disadvantage
38097,Traill County,ND,7908,3,Clinical & socioeconomic disadvantage
38099,Walsh County,ND,10305,3,Clinical & socioeconomic disadvantage
38101,Ward County,ND,68332,3,Clinical & socioeconomic disadvantage
38103,Wells County,ND,3876,3,Clinical & socioeconomic disadvantage
38105,Williams County,ND,39113,3,Clinical & socioeconomic disadvantage
31001,Adams County,NE,30899,3,Clinical & socioeconomic disadvantage
31003,Antelope County,NE,6302,3,Clinical & socioeconomic disadvantage
31005,Arthur County,NE,412,3,Clinical & socioeconomic disadvantage
31011,Boone County,NE,5310,3,Clinical & socioeconomic disadvantage
31013,Box Butte County,NE,10692,3,Clinical & socioeconomic disadvantage
31021,Burt County,NE,6727,3,Clinical & socioeconomic disadvantage
31023,Butler County,NE,8459,3,Clinical & socioeconomic disadvantage
31025,Cass County,NE,27446,3,Clinical & socioeconomic disadvantage
31027,Cedar County,NE,8262,3,Clinical & socioeconomic disadvantage
31029,Chase County,NE,3724,3,Clinical & socioeconomic disadvantage
31031,Cherry County,NE,5492,3,Clinical & socioeconomic disadvantage
31033,Cheyenne County,NE,9541,3,Clinical & socioeconomic disadvantage
31035,Clay County,NE,6116,3,Clinical & socioeconomic disadvantage
31039,Cuming County,NE,8918,3,Clinical & socioeconomic disadvantage
31041,Custer County,NE,10581,3,Clinical & socioeconomic disadvantage
31047,Dawson County,NE,24085,3,Clinical & socioeconomic disadvantage
31049,Deuel County,NE,1871,3,Clinical & socioeconomic disadvantage
31051,Dixon County,NE,5491,3,Clinical & socioeconomic disadvantage
31053,Dodge County,NE,37187,3,Clinical & socioeconomic disadvantage
31059,Fillmore County,NE,5548,3,Clinical & socioeconomic disadvantage
31061,Franklin County,NE,2825,3,Clinical & socioeconomic disadvantage
31065,Furnas County,NE,4556,3,Clinical & socioeconomic disadvantage
31067,Gage County,NE,21634,3,Clinical & socioeconomic disadvantage
31071,Garfield County,NE,1763,3,Clinical & socioeconomic disadvantage
31073,Gosper County,NE,1847,3,Clinical & socioeconomic disadvantage
31079,Hall County,NE,62197,3,Clinical & socioeconomic disadvantage
31081,Hamilton County,NE,9537,3,Clinical & socioeconomic disadvantage
31083,Harlan County,NE,3045,3,Clinical & socioeconomic disadvantage
31087,Hitchcock County,NE,2552,3,Clinical & socioeconomic disadvantage
31089,Holt County,NE,10093,3,Clinical & socioeconomic disadvantage
31093,Howard County,NE,6527,3,Clinical & socioeconomic disadvantage
31095,Jefferson County,NE,7054,3,Clinical & socioeconomic disadvantage
31097,Johnson County,NE,5198,3,Clinical & socioeconomic disadvantage
31099,Kearney County,NE,6770,3,Clinical & socioeconomic disadvantage
31101,Keith County,NE,8113,3,Clinical & socioeconomic disadvantage
31107,Knox County,NE,8298,3,Clinical & socioeconomic disadvantage
31111,Lincoln County,NE,33365,3,Clinical & socioeconomic disadvantage
31119,Madison County,NE,35627,3,Clinical & socioeconomic disadvantage
31121,Merrick County,NE,7755,3,Clinical & socioeconomic disadvantage
31123,Morrill County,NE,4504,3,Clinical & socioeconomic disadvantage
31000,Nebraska,NE,1978379,3,Clinical & socioeconomic disadvantage
31127,Nemaha County,NE,7076,3,Clinical & socioeconomic disadvantage
31129,Nuckolls County,NE,4095,3,Clinical & socioeconomic disadvantage
31131,Otoe County,NE,16335,3,Clinical & socioeconomic disadvantage
31137,Phelps County,NE,9057,3,Clinical & socioeconomic disadvantage
31139,Pierce County,NE,7299,3,Clinical & socioeconomic disadvantage
31141,Platte County,NE,34609,3,Clinical & socioeconomic disadvantage
31143,Polk County,NE,5228,3,Clinical & socioeconomic disadvantage
31145,Red Willow County,NE,10457,3,Clinical & socioeconomic disadvantage
31147,Richardson County,NE,7689,3,Clinical & socioeconomic disadvantage
31149,Rock County,NE,1271,3,Clinical & socioeconomic disadvantage
31151,Saline County,NE,14555,3,Clinical & socioeconomic disadvantage
31153,Sarpy County,NE,199886,3,Clinical & socioeconomic disadvantage
31155,Saunders County,NE,23463,3,Clinical & socioeconomic disadvantage
31159,Seward County,NE,17671,3,Clinical & socioeconomic disadvantage
31165,Sioux County,NE,1154,3,Clinical & socioeconomic disadvantage
31169,Thayer County,NE,4829,3,Clinical & socioeconomic disadvantage
31175,Valley County,NE,4012,3,Clinical & socioeconomic disadvantage
31177,Washington County,NE,21152,3,Clinical & socioeconomic disadvantage
31181,Webster County,NE,3351,3,Clinical & socioeconomic disadvantage
31185,York County,NE,14356,3,Clinical & socioeconomic disadvantage
33007,Coos County,NH,31372,3,Clinical & socioeconomic disadvantage
33013,Merrimack County,NH,157103,3,Clinical & socioeconomic disadvantage
33015,Rockingham County,NH,320689,3,Clinical & socioeconomic disadvantage
34019,Hunterdon County,NJ,130183,3,Clinical & socioeconomic disadvantage
34037,Sussex County,NJ,146132,3,Clinical & socioeconomic disadvantage
35028,Los Alamos County,NM,19444,3,Clinical & socioeconomic disadvantage
35043,Sandoval County,NM,155936,3,Clinical & socioeconomic disadvantage
32001,Churchill County,NV,25803,3,Clinical & socioeconomic disadvantage
32007,Elko County,NV,54293,3,Clinical & socioeconomic disadvantage
32011,Eureka County,NV,1917,3,Clinical & socioeconomic disadvantage
32013,Humboldt County,NV,17136,3,Clinical & socioeconomic disadvantage
32015,Lander County,NV,5769,3,Clinical & socioeconomic disadvantage
32017,Lincoln County,NV,4452,3,Clinical & socioeconomic disadvantage
32027,Pershing County,NV,6364,3,Clinical & socioeconomic disadvantage
32033,White Pine County,NV,8522,3,Clinical & socioeconomic disadvantage
36003,Allegany County,NY,46651,3,Clinical & socioeconomic disadvantage
36011,Cayuga County,NY,74485,3,Clinical & socioeconomic disadvantage
36017,Chenango County,NY,45920,3,Clinical & socioeconomic disadvantage
36019,Clinton County,NY,78115,3,Clinical & socioeconomic disadvantage
36023,Cortland County,NY,45752,3,Clinical & socioeconomic disadvantage
36031,Essex County,NY,36775,3,Clinical & socioeconomic disadvantage
36033,Franklin County,NY,46502,3,Clinical & socioeconomic disadvantage
36035,Fulton County,NY,52234,3,Clinical & socioeconomic disadvantage
36037,Genesee County,NY,57529,3,Clinical & socioeconomic disadvantage
36041,Hamilton County,NY,5082,3,Clinical & socioeconomic disadvantage
36043,Herkimer County,NY,59484,3,Clinical & socioeconomic disadvantage
36045,Jefferson County,NY,114787,3,Clinical & socioeconomic disadvantage
36049,Lewis County,NY,26548,3,Clinical & socioeconomic disadvantage
36051,Livingston County,NY,61158,3,Clinical & socioeconomic disadvantage
36063,Niagara County,NY,209457,3,Clinical & socioeconomic disadvantage
36065,Oneida County,NY,227555,3,Clinical & socioeconomic disadvantage
36069,Ontario County,NY,112494,3,Clinical & socioeconomic disadvantage
36075,Oswego County,NY,118162,3,Clinical & socioeconomic disadvantage
36077,Otsego County,NY,60126,3,Clinical & socioeconomic disadvantage
36083,Rensselaer County,NY,159305,3,Clinical & socioeconomic disadvantage
36091,Saratoga County,NY,238711,3,Clinical & socioeconomic disadvantage
36095,Schoharie County,NY,30105,3,Clinical & socioeconomic disadvantage
36097,Schuyler County,NY,17507,3,Clinical & socioeconomic disadvantage
36099,Seneca County,NY,32349,3,Clinical & socioeconomic disadvantage
36101,Steuben County,NY,92162,3,Clinical & socioeconomic disadvantage
36107,Tioga County,NY,47715,3,Clinical & socioeconomic disadvantage
36113,Warren County,NY,65380,3,Clinical & socioeconomic disadvantage
36115,Washington County,NY,60047,3,Clinical & socioeconomic disadvantage
36117,Wayne County,NY,90829,3,Clinical & socioeconomic disadvantage
36121,Wyoming County,NY,39532,3,Clinical & socioeconomic disadvantage
36123,Yates County,NY,24472,3,Clinical & socioeconomic disadvantage
39003,Allen County,OH,100838,3,Clinical & socioeconomic disadvantage
39005,Ashland County,OH,52190,3,Clinical & socioeconomic disadvantage
39011,Auglaize County,OH,46050,3,Clinical & socioeconomic disadvantage
39017,Butler County,OH,393043,3,Clinical & socioeconomic disadvantage
39019,Carroll County,OH,26758,3,Clinical & socioeconomic disadvantage
39021,Champaign County,OH,38845,3,Clinical & socioeconomic disadvantage
39023,Clark County,OH,134610,3,Clinical & socioeconomic disadvantage
39025,Clermont County,OH,211972,3,Clinical & socioeconomic disadvantage
39027,Clinton County,OH,41938,3,Clinical & socioeconomic disadvantage
39033,Crawford County,OH,41529,3,Clinical & socioeconomic disadvantage
39037,Darke County,OH,51415,3,Clinical & socioeconomic disadvantage
39039,Defiance County,OH,38315,3,Clinical & socioeconomic disadvantage
39041,Delaware County,OH,231636,3,Clinical & socioeconomic disadvantage
39043,Erie County,OH,74035,3,Clinical & socioeconomic disadvantage
39045,Fairfield County,OH,165360,3,Clinical & socioeconomic disadvantage
39047,Fayette County,OH,28817,3,Clinical & socioeconomic disadvantage
39051,Fulton County,OH,42007,3,Clinical & socioeconomic disadvantage
39055,Geauga County,OH,95407,3,Clinical & socioeconomic disadvantage
39057,Greene County,OH,169691,3,Clinical & socioeconomic disadvantage
39063,Hancock County,OH,74704,3,Clinical & socioeconomic disadvantage
39069,Henry County,OH,27520,3,Clinical & socioeconomic disadvantage
39071,Highland County,OH,43614,3,Clinical & socioeconomic disadvantage
39077,Huron County,OH,58199,3,Clinical & socioeconomic disadvantage
39083,Knox County,OH,63320,3,Clinical & socioeconomic disadvantage
39085,Lake County,OH,231640,3,Clinical & socioeconomic disadvantage
39089,Licking County,OH,183201,3,Clinical & socioeconomic disadvantage
39091,Logan County,OH,46057,3,Clinical & socioeconomic disadvantage
39093,Lorain County,OH,317910,3,Clinical & socioeconomic disadvantage
39097,Madison County,OH,44602,3,Clinical & socioeconomic disadvantage
39103,Medina County,OH,184042,3,Clinical & socioeconomic disadvantage
39107,Mercer County,OH,42439,3,Clinical & socioeconomic disadvantage
39109,Miami County,OH,110876,3,Clinical & socioeconomic disadvantage
39117,Morrow County,OH,35595,3,Clinical & socioeconomic disadvantage
39000,Ohio,OH,11785935,3,Clinical & socioeconomic disadvantage
39123,Ottawa County,OH,39803,3,Clinical & socioeconomic disadvantage
39125,Paulding County,OH,18706,3,Clinical & socioeconomic disadvantage
39127,Perry County,OH,35551,3,Clinical & socioeconomic disadvantage
39129,Pickaway County,OH,61086,3,Clinical & socioeconomic disadvantage
39135,Preble County,OH,40556,3,Clinical & socioeconomic disadvantage
39137,Putnam County,OH,34199,3,Clinical & socioeconomic disadvantage
39139,Richland County,OH,125064,3,Clinical & socioeconomic disadvantage
39143,Sandusky County,OH,58709,3,Clinical & socioeconomic disadvantage
39147,Seneca County,OH,54527,3,Clinical & socioeconomic disadvantage
39149,Shelby County,OH,47765,3,Clinical & socioeconomic disadvantage
39151,Stark County,OH,372716,3,Clinical & socioeconomic disadvantage
39157,Tuscarawas County,OH,91874,3,Clinical & socioeconomic disadvantage
39159,Union County,OH,69637,3,Clinical & socioeconomic disadvantage
39161,Van Wert County,OH,28704,3,Clinical & socioeconomic disadvantage
39165,Warren County,OH,252148,3,Clinical & socioeconomic disadvantage
39167,Washington County,OH,58577,3,Clinical & socioeconomic disadvantage
39169,Wayne County,OH,116510,3,Clinical & socioeconomic disadvantage
39171,Williams County,OH,36591,3,Clinical & socioeconomic disadvantage
39173,Wood County,OH,132650,3,Clinical & socioeconomic disadvantage
39175,Wyandot County,OH,21457,3,Clinical & socioeconomic disadvantage
40017,Canadian County,OK,175829,3,Clinical & socioeconomic disadvantage
40027,Cleveland County,OK,301193,3,Clinical & socioeconomic disadvantage
40087,McClain County,OK,47072,3,Clinical & socioeconomic disadvantage
40131,Rogers County,OK,100248,3,Clinical & socioeconomic disadvantage
40145,Wagoner County,OK,89280,3,Clinical & socioeconomic disadvantage
41009,Columbia County,OR,53880,3,Clinical & socioeconomic disadvantage
41013,Crook County,OR,26952,3,Clinical & socioeconomic disadvantage
41025,Harney County,OR,7440,3,Clinical & socioeconomic disadvantage
41027,Hood River County,OR,23745,3,Clinical & socioeconomic disadvantage
41049,Morrow County,OR,12302,3,Clinical & socioeconomic disadvantage
41055,Sherman County,OR,1951,3,Clinical & socioeconomic disadvantage
41059,Umatilla County,OR,80053,3,Clinical & socioeconomic disadvantage
41061,Union County,OR,25944,3,Clinical & socioeconomic disadvantage
41063,Wallowa County,OR,7674,3,Clinical & socioeconomic disadvantage
42001,Adams County,PA,106748,3,Clinical & socioeconomic disadvantage
42003,Allegheny County,PA,1224825,3,Clinical & socioeconomic disadvantage
42005,Armstrong County,PA,64074,3,Clinical & socioeconomic disadvantage
42007,Beaver County,PA,165631,3,Clinical & socioeconomic disadvantage
42009,Bedford County,PA,47350,3,Clinical & socioeconomic disadvantage
42011,Berks County,PA,432821,3,Clinical & socioeconomic disadvantage
42013,Blair County,PA,120273,3,Clinical & socioeconomic disadvantage
42015,Bradford County,PA,59695,3,Clinical & socioeconomic disadvantage
42017,Bucks County,PA,645984,3,Clinical & socioeconomic disadvantage
42019,Butler County,PA,198413,3,Clinical & socioeconomic disadvantage
42021,Cambria County,PA,130668,3,Clinical & socioeconomic disadvantage
42025,Carbon County,PA,65458,3,Clinical & socioeconomic disadvantage
42029,Chester County,PA,549784,3,Clinical & socioeconomic disadvantage
42031,Clarion County,PA,36970,3,Clinical & socioeconomic disadvantage
42033,Clearfield County,PA,77090,3,Clinical & socioeconomic disadvantage
42037,Columbia County,PA,65439,3,Clinical & socioeconomic disadvantage
42039,Crawford County,PA,82001,3,Clinical & socioeconomic disadvantage
42041,Cumberland County,PA,270738,3,Clinical & socioeconomic disadvantage
42047,Elk County,PA,30198,3,Clinical & socioeconomic disadvantage
42055,Franklin County,PA,157854,3,Clinical & socioeconomic disadvantage
42057,Fulton County,PA,14468,3,Clinical & socioeconomic disadvantage
42059,Greene County,PA,34357,3,Clinical & socioeconomic disadvantage
42061,Huntingdon County,PA,43514,3,Clinical & socioeconomic disadvantage
42063,Indiana County,PA,83094,3,Clinical & socioeconomic disadvantage
42073,Lawrence County,PA,84472,3,Clinical & socioeconomic disadvantage
42075,Lebanon County,PA,144252,3,Clinical & socioeconomic disadvantage
42081,Lycoming County,PA,112724,3,Clinical & socioeconomic disadvantage
42083,Mc Kean County,PA,39519,3,Clinical & socioeconomic disadvantage
42085,Mercer County,PA,108503,3,Clinical & socioeconomic disadvantage
42091,Montgomery County,PA,868742,3,Clinical & socioeconomic disadvantage
